sport,prop_type,prop_line,player_id,player_name,team,opponent,game_date,location,is_primetime,is_back_to_back,is_divisional,injury_status,weather_conditions,defensive_rank_against,player_avg_last_3,player_avg_last_5,player_avg_season,line_delta,prop_odds,market_movement,actual_result,actual_value,temperature,rest_days,is_playoff
nfl,receptions_under,5.2,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2024-09-19,away,False,False,False,healthy,clear,18,14.1,4.9,6.8,-1.6,2.19047537593538,down,1,-15.5,82,7,False
nfl,passing_tds_over,1.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Green Bay Packers,2024-12-01,home,True,False,True,healthy,clear,19,-4.7,-7.9,1.5,0.2,2.198641875435171,stable,0,6.9,31,7,True
nfl,receiving_yards_over,96.4,davante_adams,Davante Adams,Las Vegas Raiders,Baltimore Ravens,2025-02-24,away,True,False,True,healthy,rain,13,94.5,85.6,90.7,5.7,1.9973179594685395,stable,1,72.8,70,7,False
nfl,receiving_tds_over,0.6,travis_kelce,Travis Kelce,Kansas City Chiefs,Dallas Cowboys,2025-01-24,away,True,False,True,healthy,clear,20,-12.4,-9.9,0.8,-0.2,1.9884174178748135,stable,0,-8.0,57,7,True
nfl,passing_tds_under,1.0,josh_allen,Josh Allen,Buffalo Bills,Green Bay Packers,2025-01-21,away,False,False,True,healthy,rain,12,14.3,3.0,0.9,0.1,1.7741298532812824,up,0,-21.5,60,7,False
nfl,passing_yards_under,260.5,josh_allen,Josh Allen,Buffalo Bills,Las Vegas Raiders,2025-03-25,home,False,False,False,healthy,wind,4,243.1,256.5,258.7,1.8,2.1219462328607013,down,0,246.5,78,7,False
nfl,receptions_over,7.3,cooper_kupp,Cooper Kupp,Los Angeles Rams,Dallas Cowboys,2025-05-05,away,False,False,False,healthy,clear,22,-3.7,4.1,7.1,0.2,2.174641329074517,down,1,16.3,28,7,False
nfl,rushing_tds_under,1.1,derrick_henry,Derrick Henry,Tennessee Titans,Kansas City Chiefs,2025-01-09,home,False,False,False,healthy,clear,10,10.2,8.6,1.3,-0.2,2.189347647278907,up,0,-46.9,71,7,False
nfl,receiving_yards_under,65.9,travis_kelce,Travis Kelce,Kansas City Chiefs,Dallas Cowboys,2024-12-11,away,False,False,False,healthy,rain,32,50.0,62.8,67.3,-1.4,1.812866214534048,down,0,52.1,55,7,False
nfl,passing_yards_over,209.2,lamar_jackson,Lamar Jackson,Baltimore Ravens,Las Vegas Raiders,2025-05-06,home,False,False,True,questionable,rain,29,215.3,225.1,235.3,-26.1,2.0853212546225346,up,0,196.2,33,7,True
nfl,passing_tds_under,0.9,lamar_jackson,Lamar Jackson,Baltimore Ravens,Buffalo Bills,2025-05-20,home,True,False,False,questionable,rain,12,-18.4,-5.4,1.3,-0.4,2.231250693391946,down,0,-39.8,60,7,False
nfl,rushing_yards_over,54.7,derrick_henry,Derrick Henry,Tennessee Titans,Kansas City Chiefs,2024-12-21,away,False,False,False,healthy,clear,27,43.0,60.1,56.4,-1.7,2.158254139430398,up,0,47.2,69,7,False
nfl,passing_yards_over,253.4,lamar_jackson,Lamar Jackson,Baltimore Ravens,Buffalo Bills,2025-06-12,home,True,False,False,healthy,clear,29,265.1,282.4,269.0,-15.6,1.8648203832239987,stable,1,233.3,41,7,True
nfl,receptions_over,6.1,travis_kelce,Travis Kelce,Kansas City Chiefs,Green Bay Packers,2025-07-15,home,True,False,True,healthy,wind,20,10.5,0.6,6.9,-0.8,1.9767399586507641,down,1,31.4,44,7,False
nfl,passing_tds_over,1.9,lamar_jackson,Lamar Jackson,Baltimore Ravens,Buffalo Bills,2025-08-10,home,True,False,True,healthy,rain,32,-17.0,8.3,1.8,0.1,1.8870099370057825,up,0,-4.4,33,7,False
nfl,passing_yards_over,206.5,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Tennessee Titans,2024-11-23,away,False,False,False,healthy,clear,11,245.6,240.7,236.4,-29.9,1.8114170018640656,down,0,201.0,64,7,False
nfl,passing_tds_over,1.1,lamar_jackson,Lamar Jackson,Baltimore Ravens,Tennessee Titans,2024-12-21,away,False,False,False,questionable,clear,22,15.3,3.2,1.2,-0.1,2.142995084002161,down,1,17.2,53,7,False
nfl,passing_yards_over,271.2,josh_allen,Josh Allen,Buffalo Bills,Kansas City Chiefs,2024-09-02,home,False,False,False,doubtful,clear,16,256.9,283.4,273.1,-1.9,2.1096179832522726,up,1,274.8,35,7,False
nfl,passing_tds_under,1.5,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Buffalo Bills,2025-03-10,away,True,False,False,healthy,wind,2,16.9,-9.6,1.8,-0.3,1.7743431792625555,stable,0,-47.5,65,7,False
nfl,passing_tds_under,1.4,lamar_jackson,Lamar Jackson,Baltimore Ravens,Los Angeles Rams,2025-04-07,home,False,False,False,healthy,clear,10,-15.5,-9.8,1.1,0.3,1.8359317951468737,down,1,9.7,49,7,False
nfl,passing_yards_under,260.4,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Dallas Cowboys,2024-11-25,home,True,False,True,healthy,wind,30,239.8,247.4,246.4,14.0,2.0951580871736466,stable,0,254.7,76,7,False
nfl,passing_tds_under,1.5,josh_allen,Josh Allen,Buffalo Bills,Los Angeles Rams,2025-05-28,home,False,False,True,questionable,clear,27,16.9,3.6,1.7,-0.2,1.8129466393311235,stable,0,-31.2,36,7,False
nfl,receptions_over,6.2,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2025-07-26,away,False,False,False,healthy,rain,2,-5.1,5.8,6.2,-0.0,1.7844191424193885,up,0,12.1,49,7,False
nfl,passing_tds_under,1.9,lamar_jackson,Lamar Jackson,Baltimore Ravens,Los Angeles Rams,2025-02-17,home,False,False,False,questionable,clear,22,21.9,15.2,1.9,0.0,1.930657758111036,down,0,-1.6,38,7,False
nfl,rushing_yards_under,99.5,derrick_henry,Derrick Henry,Tennessee Titans,Los Angeles Rams,2024-09-20,home,True,False,False,healthy,clear,24,88.5,88.1,88.5,11.0,2.1438256421898743,down,1,77.5,47,7,False
nfl,passing_tds_over,0.3,josh_allen,Josh Allen,Buffalo Bills,Las Vegas Raiders,2024-12-13,away,False,False,False,healthy,clear,8,1.5,1.1,0.6,-0.3,2.1854853972592125,up,0,-10.0,64,7,False
nfl,passing_yards_over,298.7,lamar_jackson,Lamar Jackson,Baltimore Ravens,Kansas City Chiefs,2025-07-14,away,False,False,True,healthy,snow,28,284.9,284.6,294.3,4.4,2.182260534872416,stable,0,300.9,45,7,False
nfl,passing_yards_under,183.9,lamar_jackson,Lamar Jackson,Baltimore Ravens,Green Bay Packers,2024-12-31,home,False,False,False,healthy,wind,24,185.7,203.2,202.1,-18.2,2.0447185709617313,down,0,143.5,80,7,False
nfl,passing_yards_over,260.7,lamar_jackson,Lamar Jackson,Baltimore Ravens,Los Angeles Rams,2024-08-26,away,False,False,False,healthy,clear,22,295.5,278.0,280.9,-20.2,1.932994778106276,up,1,286.7,21,7,False
nfl,receiving_yards_under,51.0,travis_kelce,Travis Kelce,Kansas City Chiefs,Dallas Cowboys,2025-02-03,away,True,False,True,healthy,clear,14,41.1,46.1,40.8,10.2,2.0960156174681948,down,0,3.4,31,7,False
nfl,passing_tds_over,1.5,lamar_jackson,Lamar Jackson,Baltimore Ravens,Green Bay Packers,2024-11-07,home,False,False,True,healthy,clear,18,14.8,-8.9,1.4,0.1,2.1253532086537694,down,0,-1.4,78,7,False
nfl,receptions_over,2.4,travis_kelce,Travis Kelce,Kansas City Chiefs,Las Vegas Raiders,2025-08-15,away,False,False,True,doubtful,clear,24,1.8,3.5,3.1,-0.7,1.8693582106452808,stable,1,-8.3,24,7,True
nfl,receiving_tds_over,1.1,travis_kelce,Travis Kelce,Kansas City Chiefs,Los Angeles Rams,2025-07-15,away,False,False,True,healthy,rain,11,-14.5,8.1,1.0,0.1,2.1628419952073665,up,1,7.1,22,7,True
nfl,passing_tds_under,0.7,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Los Angeles Rams,2025-06-21,home,False,False,False,healthy,clear,14,5.2,-6.9,0.6,0.1,1.9239211395217857,down,0,-24.8,32,7,True
nfl,receiving_yards_under,70.6,cooper_kupp,Cooper Kupp,Los Angeles Rams,Dallas Cowboys,2025-05-04,away,False,False,True,healthy,rain,24,66.8,59.4,59.9,10.7,2.2204751719249116,up,1,67.6,81,7,False
nfl,passing_yards_over,305.5,lamar_jackson,Lamar Jackson,Baltimore Ravens,Los Angeles Rams,2025-01-16,home,False,False,False,healthy,clear,25,284.4,292.6,286.3,19.2,2.1682262376984625,up,1,309.1,85,7,False
nfl,receiving_tds_under,1.0,cooper_kupp,Cooper Kupp,Los Angeles Rams,Buffalo Bills,2024-11-03,away,True,False,False,healthy,clear,12,-5.6,13.3,0.8,0.2,1.8564887652538409,stable,1,19.0,46,7,False
nfl,passing_yards_over,285.0,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Kansas City Chiefs,2025-05-30,home,False,False,True,healthy,wind,32,249.1,263.8,267.7,17.3,1.9643596224732394,stable,0,272.0,21,7,False
nfl,receptions_under,4.8,travis_kelce,Travis Kelce,Kansas City Chiefs,New England Patriots,2024-11-24,home,False,False,False,healthy,clear,8,1.2,8.4,5.3,-0.5,2.016531325908954,up,0,-31.0,32,7,False
nfl,receiving_yards_over,69.8,cooper_kupp,Cooper Kupp,Los Angeles Rams,Kansas City Chiefs,2025-05-16,away,False,False,False,questionable,clear,4,72.3,86.4,83.2,-13.4,1.914518990248674,stable,0,60.3,28,7,False
nfl,receiving_tds_over,1.0,cooper_kupp,Cooper Kupp,Los Angeles Rams,Baltimore Ravens,2024-09-06,away,False,False,False,healthy,wind,9,15.0,-8.8,1.0,-0.0,1.7591474531574023,down,0,-44.3,61,7,False
nfl,rushing_yards_under,81.1,derrick_henry,Derrick Henry,Tennessee Titans,Baltimore Ravens,2024-10-15,home,False,False,False,healthy,wind,10,59.8,71.7,67.2,13.9,2.009717321859241,stable,1,110.6,40,7,False
nfl,passing_tds_under,1.4,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Tennessee Titans,2025-06-21,away,False,False,False,healthy,clear,7,-15.3,14.9,1.0,0.4,2.1068634591015725,down,1,25.6,29,7,False
nfl,passing_tds_over,1.1,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Las Vegas Raiders,2024-10-20,home,False,False,False,questionable,clear,32,-15.3,-3.5,0.7,0.4,1.8949341085621152,down,0,-6.5,37,7,False
nfl,passing_tds_over,1.9,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Buffalo Bills,2024-09-24,home,False,False,True,healthy,clear,20,-4.3,2.0,1.6,0.3,2.0440355129452015,down,0,-10.0,81,7,False
nfl,passing_tds_over,0.8,lamar_jackson,Lamar Jackson,Baltimore Ravens,Green Bay Packers,2024-11-02,home,True,False,True,healthy,rain,18,-15.8,6.8,0.6,0.2,1.7663551499578918,down,0,-14.3,27,7,False
nfl,passing_yards_under,312.0,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Green Bay Packers,2025-07-04,away,True,False,True,healthy,clear,1,326.7,317.2,308.7,3.3,1.8244083946020448,down,0,286.6,76,7,False
nfl,rushing_tds_over,0.4,derrick_henry,Derrick Henry,Tennessee Titans,Green Bay Packers,2025-06-13,home,True,False,True,healthy,clear,27,13.0,-11.4,0.5,-0.1,1.813935434005788,up,1,-1.0,74,7,False
nfl,rushing_tds_under,0.3,derrick_henry,Derrick Henry,Tennessee Titans,Dallas Cowboys,2025-06-19,home,True,False,False,healthy,clear,22,-18.7,11.7,0.5,-0.2,1.7927708964062088,up,1,21.3,80,7,False
nfl,passing_yards_over,238.4,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Tennessee Titans,2025-07-01,away,True,False,True,healthy,clear,26,212.5,218.9,223.1,15.3,1.8826161425944674,stable,1,255.4,77,7,True
nfl,receiving_tds_under,1.8,travis_kelce,Travis Kelce,Kansas City Chiefs,Buffalo Bills,2024-11-01,away,False,False,True,healthy,rain,22,16.5,-0.6,2.0,-0.2,2.187415891478933,down,1,2.1,58,7,False
nfl,receptions_over,7.6,davante_adams,Davante Adams,Las Vegas Raiders,Green Bay Packers,2025-01-13,away,True,False,True,questionable,clear,16,20.5,2.4,6.9,0.7,2.219238245644037,up,1,-17.3,66,7,False
nfl,receiving_yards_over,68.8,travis_kelce,Travis Kelce,Kansas City Chiefs,Los Angeles Rams,2025-05-13,away,False,False,False,healthy,rain,19,69.8,91.5,82.4,-13.6,2.03803272753625,up,1,55.2,40,7,False
nfl,passing_yards_under,265.2,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Green Bay Packers,2025-02-27,home,False,False,False,healthy,clear,17,266.1,265.7,272.4,-7.2,2.1142528783234096,down,1,276.2,20,7,False
nfl,passing_tds_under,0.7,lamar_jackson,Lamar Jackson,Baltimore Ravens,Kansas City Chiefs,2024-12-25,away,False,False,False,healthy,clear,31,11.2,-6.0,0.4,0.3,1.8950022649142917,up,1,-2.7,65,7,False
nfl,receiving_yards_over,84.1,travis_kelce,Travis Kelce,Kansas City Chiefs,Green Bay Packers,2024-09-29,away,False,False,False,healthy,rain,15,105.7,82.9,87.4,-3.3,2.0709376874625507,up,1,77.6,46,7,True
nfl,receptions_over,4.0,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2024-09-01,away,False,False,False,doubtful,rain,21,11.0,-8.9,5.0,-1.0,2.1028058262347704,down,0,13.5,43,7,False
nfl,passing_yards_over,289.5,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Buffalo Bills,2024-10-01,away,True,False,False,healthy,wind,9,302.7,272.5,283.1,6.4,2.232471663492407,up,1,302.0,78,7,False
nfl,rushing_yards_under,98.4,derrick_henry,Derrick Henry,Tennessee Titans,Green Bay Packers,2025-02-23,away,True,False,False,healthy,clear,9,64.0,92.3,81.5,16.9,1.8326416320348582,down,1,128.2,80,7,False
nfl,passing_tds_under,0.1,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Baltimore Ravens,2024-12-28,home,True,False,False,healthy,clear,12,-16.7,-2.5,0.6,-0.5,2.1884097413577006,up,0,-7.4,80,7,False
nfl,passing_tds_over,1.1,josh_allen,Josh Allen,Buffalo Bills,Kansas City Chiefs,2025-04-05,home,False,False,False,healthy,rain,9,-11.5,-12.2,0.8,0.3,2.1395556581718984,stable,1,19.4,72,7,False
nfl,receptions_over,6.3,travis_kelce,Travis Kelce,Kansas City Chiefs,Green Bay Packers,2025-04-23,away,True,False,False,healthy,rain,9,-12.4,8.7,5.7,0.6,1.7929025436200858,down,1,-17.9,44,7,False
nfl,passing_tds_over,1.8,aaron_rodgers,Aaron Rodgers,Green Bay Packers,New England Patriots,2024-09-07,away,False,False,False,healthy,clear,3,8.1,5.9,1.8,-0.0,2.2481090075547496,stable,0,-43.6,29,7,False
nfl,passing_tds_under,1.6,lamar_jackson,Lamar Jackson,Baltimore Ravens,Tennessee Titans,2025-07-31,home,False,False,False,questionable,clear,31,19.6,12.1,1.5,0.1,2.0559513519698287,up,0,-11.5,65,7,True
nfl,receiving_yards_under,58.6,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2024-10-15,away,True,False,False,healthy,clear,29,74.0,72.8,68.3,-9.7,2.053394255181863,down,0,11.3,26,7,True
nfl,receptions_over,3.8,travis_kelce,Travis Kelce,Kansas City Chiefs,Las Vegas Raiders,2024-11-17,away,True,False,True,healthy,snow,13,11.8,8.8,3.0,0.8,2.2016205279241374,up,1,-8.2,61,7,False
nfl,rushing_yards_over,34.7,derrick_henry,Derrick Henry,Tennessee Titans,Buffalo Bills,2024-10-16,home,True,False,False,questionable,clear,22,66.2,34.3,47.9,-13.2,1.8257881024165346,stable,0,27.8,39,7,True
nfl,receiving_tds_over,2.0,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2025-06-06,away,True,False,False,healthy,rain,8,9.9,14.0,1.9,0.1,2.094076598792803,down,1,9.1,59,7,False
nfl,rushing_yards_over,66.3,derrick_henry,Derrick Henry,Tennessee Titans,Kansas City Chiefs,2024-08-26,home,False,False,False,healthy,rain,30,50.2,64.4,63.2,3.1,2.100715731700595,down,0,22.5,80,7,False
nfl,passing_tds_under,1.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Baltimore Ravens,2024-10-21,away,False,False,False,questionable,wind,28,17.4,16.2,1.8,-0.1,1.9756272820011755,stable,1,-23.5,30,7,False
nfl,passing_yards_over,243.3,aaron_rodgers,Aaron Rodgers,Green Bay Packers,New England Patriots,2025-03-13,home,True,False,False,healthy,clear,3,227.7,224.9,235.6,7.7,1.7515300664148907,down,1,243.0,30,7,False
nfl,passing_tds_under,1.4,lamar_jackson,Lamar Jackson,Baltimore Ravens,Los Angeles Rams,2024-12-02,home,False,False,False,healthy,wind,4,18.0,1.9,1.6,-0.2,1.8009649993628156,stable,1,2.9,62,7,False
nfl,passing_yards_over,209.7,josh_allen,Josh Allen,Buffalo Bills,Dallas Cowboys,2024-12-23,home,False,False,True,healthy,wind,26,252.9,241.2,236.7,-27.0,1.807501769164703,stable,0,165.5,35,7,False
nfl,passing_yards_under,231.4,lamar_jackson,Lamar Jackson,Baltimore Ravens,Buffalo Bills,2025-05-21,home,False,False,True,questionable,clear,16,210.4,214.6,222.8,8.6,2.048095148349632,stable,0,193.6,32,7,True
nfl,passing_tds_under,0.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2024-12-20,home,True,False,False,healthy,rain,10,19.4,4.9,0.8,-0.1,2.092316625951372,stable,0,-12.5,70,7,False
nfl,passing_yards_under,259.1,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,New England Patriots,2025-02-07,away,False,False,False,healthy,wind,5,241.7,258.3,256.9,2.2,1.91842368681493,up,0,246.1,44,7,True
nfl,receiving_tds_over,0.9,davante_adams,Davante Adams,Las Vegas Raiders,Los Angeles Rams,2024-11-13,away,False,False,False,healthy,rain,16,-1.8,0.8,0.4,0.5,1.9122302448984028,down,1,25.7,66,7,False
nfl,passing_yards_under,297.7,lamar_jackson,Lamar Jackson,Baltimore Ravens,New England Patriots,2025-07-05,away,False,False,False,healthy,clear,21,322.7,310.1,309.9,-12.2,1.8269384394683275,stable,1,318.7,54,7,False
nfl,receiving_yards_over,106.5,travis_kelce,Travis Kelce,Kansas City Chiefs,Green Bay Packers,2025-06-23,away,False,False,False,healthy,clear,13,98.0,95.7,97.8,8.7,2.159427668267531,up,0,74.8,75,7,False
nfl,passing_tds_under,1.0,lamar_jackson,Lamar Jackson,Baltimore Ravens,Las Vegas Raiders,2025-05-15,home,False,False,False,healthy,clear,19,15.8,4.4,0.5,0.5,2.152490256439398,down,1,25.8,49,7,False
nfl,passing_tds_over,0.5,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Buffalo Bills,2024-09-29,home,False,False,False,healthy,clear,16,-6.0,7.3,0.5,-0.0,1.9544295448197264,up,1,29.2,42,7,False
nfl,rushing_yards_under,53.4,derrick_henry,Derrick Henry,Tennessee Titans,New England Patriots,2025-02-16,home,False,False,True,healthy,clear,28,55.3,60.6,64.2,-10.8,2.218122876882807,stable,0,41.1,76,7,False
nfl,receiving_tds_under,0.7,cooper_kupp,Cooper Kupp,Los Angeles Rams,Las Vegas Raiders,2024-12-14,away,True,False,False,healthy,clear,21,19.0,8.0,1.2,-0.5,2.0204244150784505,up,1,-2.5,62,7,True
nfl,receiving_yards_under,65.2,travis_kelce,Travis Kelce,Kansas City Chiefs,Los Angeles Rams,2024-12-12,away,False,False,False,healthy,rain,14,81.3,70.9,75.7,-10.5,2.087521229814751,stable,1,49.0,42,7,True
nfl,passing_tds_under,0.3,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Tennessee Titans,2025-01-24,home,False,False,False,healthy,rain,30,-9.9,-14.3,0.3,-0.0,1.9879851751798467,down,1,-15.0,33,7,False
nfl,passing_yards_under,268.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Tennessee Titans,2025-03-26,away,True,False,False,healthy,clear,3,306.4,301.1,288.0,-19.3,2.2243605072374026,down,1,292.7,49,7,False
nfl,receptions_under,3.1,davante_adams,Davante Adams,Las Vegas Raiders,Green Bay Packers,2025-03-08,away,False,False,False,healthy,clear,31,19.3,-6.9,4.2,-1.1,2.049486565624596,up,1,-1.3,24,7,False
nfl,rushing_yards_under,51.0,derrick_henry,Derrick Henry,Tennessee Titans,Los Angeles Rams,2024-11-07,away,False,False,False,questionable,rain,19,50.7,58.1,44.2,6.8,2.2210579903248955,down,0,35.6,26,7,True
nfl,passing_tds_over,0.3,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Las Vegas Raiders,2025-04-27,home,False,False,False,healthy,rain,30,20.3,-14.4,0.4,-0.1,1.7980305665234075,stable,0,-14.4,78,7,False
nfl,passing_tds_under,1.6,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2024-12-14,home,True,False,True,healthy,clear,5,-13.2,-4.2,1.7,-0.1,1.9599382686471734,up,0,-10.3,70,7,False
nfl,receiving_yards_under,98.3,davante_adams,Davante Adams,Las Vegas Raiders,New England Patriots,2025-04-23,home,False,False,False,questionable,clear,23,97.9,86.4,84.3,14.0,1.9232778824285082,stable,1,86.8,84,7,False
nfl,passing_tds_under,1.1,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2025-08-06,away,False,False,False,healthy,clear,32,10.6,-0.7,1.2,-0.1,2.06169821704987,up,1,-3.3,42,7,False
nfl,passing_tds_under,0.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,New England Patriots,2025-06-27,away,True,False,True,healthy,wind,25,16.0,0.4,1.1,-0.4,1.8905173188144637,stable,0,1.7,23,7,False
nfl,passing_yards_under,252.3,lamar_jackson,Lamar Jackson,Baltimore Ravens,Las Vegas Raiders,2025-03-02,home,False,False,False,healthy,rain,17,240.2,244.7,239.7,12.6,1.8869305416434192,down,0,243.5,23,7,False
nfl,receiving_tds_under,1.7,cooper_kupp,Cooper Kupp,Los Angeles Rams,Buffalo Bills,2024-09-04,home,False,False,False,doubtful,clear,25,1.2,4.9,1.8,-0.1,2.2360302329715536,stable,0,-18.1,82,7,False
nfl,passing_tds_over,1.5,josh_allen,Josh Allen,Buffalo Bills,Kansas City Chiefs,2025-05-17,away,False,False,False,healthy,wind,1,-16.0,9.6,2.0,-0.5,2.1649758537805748,up,0,-36.7,40,7,True
nfl,receiving_tds_over,0.6,cooper_kupp,Cooper Kupp,Los Angeles Rams,Green Bay Packers,2025-02-12,away,True,False,False,doubtful,rain,23,-7.0,7.2,1.0,-0.4,2.1622000025370953,down,1,14.7,85,7,False
nfl,receiving_yards_under,62.5,travis_kelce,Travis Kelce,Kansas City Chiefs,New England Patriots,2024-12-02,away,False,False,True,questionable,clear,5,45.3,71.8,57.3,5.2,1.7764808409051493,down,0,39.3,51,7,False
nfl,passing_yards_over,237.1,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2025-02-15,away,False,False,False,healthy,clear,4,253.2,261.6,257.0,-19.9,1.9081596698489243,down,1,255.7,47,7,False
nfl,passing_tds_over,1.9,josh_allen,Josh Allen,Buffalo Bills,Las Vegas Raiders,2025-06-26,away,False,False,False,doubtful,snow,18,21.8,-11.2,1.9,0.0,1.8027039432515721,down,0,11.4,50,7,False
nfl,passing_yards_over,215.2,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2025-02-18,away,False,False,False,healthy,rain,1,209.5,211.2,215.3,-0.1,1.9294798282524679,up,0,210.5,49,7,False
nfl,receptions_under,5.3,travis_kelce,Travis Kelce,Kansas City Chiefs,Buffalo Bills,2024-10-18,home,True,False,False,healthy,rain,20,10.4,11.3,6.0,-0.7,2.0476340074216353,down,0,-29.9,62,7,False
nfl,receiving_tds_under,1.7,davante_adams,Davante Adams,Las Vegas Raiders,Buffalo Bills,2025-02-06,away,True,False,False,healthy,wind,21,13.2,5.3,1.5,0.2,2.245368700900919,up,0,-47.1,83,7,False
nfl,passing_tds_under,0.8,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Los Angeles Rams,2025-07-06,away,False,False,False,healthy,rain,21,20.1,9.5,1.2,-0.4,1.8932047735330404,up,0,-27.8,37,7,False
nfl,passing_yards_under,288.7,lamar_jackson,Lamar Jackson,Baltimore Ravens,Buffalo Bills,2024-09-15,away,True,False,False,healthy,wind,22,265.8,276.8,268.3,20.4,1.9937901708200334,up,0,253.1,47,7,False
nfl,receiving_yards_over,58.8,travis_kelce,Travis Kelce,Kansas City Chiefs,New England Patriots,2025-04-05,away,False,False,True,healthy,clear,3,55.5,62.5,65.7,-6.9,1.8420458835424944,stable,0,62.9,56,7,True
nfl,passing_tds_over,1.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,Dallas Cowboys,2024-11-19,away,False,False,True,healthy,rain,15,12.6,-2.7,1.4,0.3,2.0878599523069608,stable,1,-1.6,35,7,False
nfl,passing_yards_over,284.0,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Baltimore Ravens,2025-03-06,away,True,False,True,healthy,rain,27,308.4,307.1,309.9,-25.9,2.1297493303547808,stable,0,234.2,20,7,False
nfl,passing_yards_under,209.1,josh_allen,Josh Allen,Buffalo Bills,Los Angeles Rams,2025-08-07,away,False,False,False,healthy,clear,4,237.9,217.1,226.8,-17.7,2.2360971992200045,stable,1,183.5,50,7,False
nfl,receiving_yards_over,50.9,travis_kelce,Travis Kelce,Kansas City Chiefs,Baltimore Ravens,2024-10-21,away,True,False,False,healthy,clear,14,75.7,59.5,56.6,-5.7,1.9416651359242176,up,1,54.3,59,7,False
nfl,rushing_tds_under,0.6,derrick_henry,Derrick Henry,Tennessee Titans,Las Vegas Raiders,2025-06-12,away,False,False,False,questionable,wind,29,8.2,3.3,0.7,-0.1,1.8140976467179233,stable,0,-29.0,33,7,False
nfl,receiving_tds_under,0.8,travis_kelce,Travis Kelce,Kansas City Chiefs,Las Vegas Raiders,2025-08-13,away,False,False,True,healthy,clear,13,9.4,-6.7,0.5,0.3,2.0344425222182636,up,1,7.0,36,7,False
nfl,receiving_yards_under,88.5,davante_adams,Davante Adams,Las Vegas Raiders,Tennessee Titans,2024-09-23,home,False,False,True,healthy,rain,23,89.5,101.4,96.2,-7.7,2.0350239303794577,stable,0,71.3,78,7,False
nfl,passing_yards_over,259.7,patrick_mahomes,Patrick Mahomes,Kansas City Chiefs,New England Patriots,2025-03-23,away,True,False,False,healthy,clear,9,263.9,246.9,249.5,10.2,1.9340169442190007,down,0,260.9,20,7,False
nfl,passing_yards_over,284.9,josh_allen,Josh Allen,Buffalo Bills,New England Patriots,2024-12-29,away,True,False,True,healthy,clear,32,276.7,268.6,257.7,27.2,2.143989403042136,stable,0,275.5,20,7,False
nfl,passing_yards_over,302.2,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Los Angeles Rams,2024-10-13,home,False,False,False,healthy,clear,31,277.1,278.9,288.1,14.1,2.024821998961224,stable,0,285.9,41,7,False
nfl,receiving_yards_over,61.3,cooper_kupp,Cooper Kupp,Los Angeles Rams,Green Bay Packers,2024-11-09,home,False,False,True,healthy,clear,5,54.4,65.2,64.8,-3.5,1.9935838547367002,down,0,40.8,54,7,False
nfl,passing_tds_under,1.5,aaron_rodgers,Aaron Rodgers,Green Bay Packers,Las Vegas Raiders,2025-04-25,home,True,False,False,questionable,clear,20,-7.9,-3.4,1.9,-0.4,2.22515066045768,stable,1,-20.6,83,7,False
nfl,receiving_tds_under,0.5,travis_kelce,Travis Kelce,Kansas City Chiefs,Los Angeles Rams,2025-04-17,home,False,False,False,healthy,wind,32,-18.7,-5.2,0.4,0.1,2.1570822569232075,up,1,13.1,70,7,False
