id,author,timestamp,text,url,favoriteCount,retweetCount,replyCount,viewCount,injury_severity
1.8828137833634575e+18,GrizzliesPR,Fri Jan 24 15:32:41 +0000 2025,"Status Update:

Ja Morant (illness) is questionable tonight against the Pelicans.",https://x.com/GrizzliesPR/status/1882813783363457525,,27.0,53.0,156235.0,day_to_day
1.8813714812608968e+18,GrizzliesPR,Mon Jan 20 16:01:29 +0000 2025,"Status Update:

Ja Morant has been upgraded to probable today against Minnesota.",https://x.com/GrizzliesPR/status/1881371481260896739,,44.0,25.0,132796.0,day_to_day
1.9427869239881935e+18,twithersCLE,Wed Jul 09 03:24:32 +0000 2025,Vogt owes Martinez. That pinch-hitting decision was questionable.,https://x.com/twithersCLE/status/1942786923988193534,,5.0,10.0,20454.0,day_to_day
1.9050531790723564e+18,InStreetClothes,Thu Mar 27 00:24:06 +0000 2025,Kyrie Medical Update: Good news in the update on Irving's knee surgery. Dr. Riley Williams (who has performed multiple ACL surgeries in the NBA as well as Kyrie's 2020 shoulder surgery) didn't find any damage to the meniscus or other structures. It will be an isolated ACL tear for Kai.,https://x.com/InStreetClothes/status/1905053179072356409,,20.0,4.0,16466.0,out_for_season
1.900727985302393e+18,InStreetClothes,Sat Mar 15 01:57:20 +0000 2025,More injuries in Dallas as Dante Exum suffered a broken bone in his hand. Hand fractures usually involve one of the metacarpals with time lost linked to the nature of the break &amp; subsequent treatment.,https://x.com/InStreetClothes/status/1900727985302393109,,1.0,,2604.0,out_for_season
1.904189328344986e+18,InStreetClothes,Mon Mar 24 15:11:28 +0000 2025,"2024-25 NBA Week 22 Injury Report

W22 Games Lost to Injury/Illness: 328
Total Games Lost for Season: 5625

W22 Games Lost to Rest/Injury Management: 21
Total Games Lost to Rest/Injury Management: 207

Notable new injuries:
Steph Curry: Pelvic contusion
Trey Murphy: Shoulder dislocation",https://x.com/InStreetClothes/status/1904189328344985996,,,1.0,3555.0,minor
1.9067764494296888e+18,InStreetClothes,Mon Mar 31 18:31:46 +0000 2025,"2024-25 NBA Week 23 Injury Report 

W23 Games Lost to Injury/Illness: 321
Total Games Lost for Season: 5945

W23 Games Lost to Rest/Injury Management: 25
Total Games Lost to Rest/Injury Management: 232

Notable new injuries:
LaMelo Ball: Ankle &amp; wrist surgery
Damian Lillard: DVT",https://x.com/InStreetClothes/status/1906776449429688801,,,1.0,3373.0,out_for_season
1.9162043878289452e+18,FantasyLabsNBA,Sat Apr 26 18:55:02 +0000 2025,Luke Kennard (Achilles) available Saturday. https://t.co/vqrxid2gba,https://x.com/FantasyLabsNBA/status/1916204387828945279,,,,11506.0,out_for_season
1.9158262059593444e+18,FantasyLabsNBA,Fri Apr 25 17:52:16 +0000 2025,Jaylen Brown (knee) questionable Friday. https://t.co/uK2V11ozPl,https://x.com/FantasyLabsNBA/status/1915826205959344479,,,,13252.0,day_to_day
1.9368060826444516e+18,Marc_DAmico,Sun Jun 22 15:18:48 +0000 2025,"Boston’s reign as champs lasted literally as long as possible. Enjoy your final day at the top, Celtics Nation! You deserve it ☘️",https://x.com/Marc_DAmico/status/1936806082644451532,,176.0,19.0,91344.0,unconfirmed
1.9414941538815263e+18,twithersCLE,Sat Jul 05 13:47:32 +0000 2025,"During their 8-game slide, Guardians, now fourth in AL Central, have scored 13 runs -- 6 in one inning.

They've squandered so many chances. Ex: Left bases loaded last night in 8th in 2-1 game.

Don't know if turnaround possible. Didn't see Tigers doing what they did in '24.",https://x.com/twithersCLE/status/1941494153881526391,,14.0,26.0,20261.0,unconfirmed
1.8788520404342953e+18,GrizzliesPR,Mon Jan 13 17:10:08 +0000 2025,"Status Update:

Ja Morant (illness) is questionable tonight against the Houston Rockets.",https://x.com/GrizzliesPR/status/1878852040434295208,,21.0,49.0,125854.0,day_to_day
1.8774656348558625e+18,GrizzliesPR,Thu Jan 09 21:21:03 +0000 2025,"Status Update:

Cam Spencer (LT Thumb Soreness) is questionable tonight against the Rockets.",https://x.com/GrizzliesPR/status/1877465634855862454,,13.0,25.0,126282.0,day_to_day
1.8763204105450335e+18,GrizzliesPR,Mon Jan 06 17:30:20 +0000 2025,"Status Update:

Luke Kennard has been upgraded to questionable for tonight's game against the Dallas Mavericks.",https://x.com/GrizzliesPR/status/1876320410545033408,,28.0,22.0,140323.0,day_to_day
1.9151818144291884e+18,FantasyLabsNBA,Wed Apr 23 23:11:41 +0000 2025,Brandin Podziemski (illness) downgraded to questionable Wednesday. https://t.co/wXqAxdJL07,https://x.com/FantasyLabsNBA/status/1915181814429188300,,,,9467.0,day_to_day
1.915172655210156e+18,FantasyLabsNBA,Wed Apr 23 22:35:17 +0000 2025,Brandin Podziemski (illness) downgraded to questionable Wednesday. https://t.co/OA2cyNWvZi,https://x.com/FantasyLabsNBA/status/1915172655210156094,,,,10723.0,day_to_day
1.8980970931908529e+18,InStreetClothes,Fri Mar 07 19:43:06 +0000 2025,"After hearing Kyrie talk about his ACL injury and witnessing how he has handled everything that has happened since February 1, I've decided I would earnestly watch a documentary on his entire recovery and rehab.",https://x.com/InStreetClothes/status/1898097093190852816,,,,2769.0,out_for_season
1.896996947636183e+18,InStreetClothes,Tue Mar 04 18:51:31 +0000 2025,"RT @DLLS_Mavs: Kyrie Irving's season is over after suffering a torn ACL, how do the Mavericks move forward from here?

Join the @DLLS_Mavs…",https://x.com/InStreetClothes/status/1896996947636183130,,4.0,4.0,17146.0,out_for_season
1.8955522459174546e+18,InStreetClothes,Fri Feb 28 19:10:47 +0000 2025,Re: Jrue Holiday: Mallet finger is an injury to the tendon that helps straighten the DIP joint (finger tip). Players have played with the injury while others have needed surgery. It often depends on the severity of tendon damage &amp; the involved digit.,https://x.com/InStreetClothes/status/1895552245917454562,,40.0,7.0,121082.0,out_for_season
1.8954790508918828e+18,InStreetClothes,Fri Feb 28 14:19:56 +0000 2025,"RT @RehabAllStar: For those that may have missed it yesterday, here’s a primer on all things medical at the combine.

We think you’ll reall…",https://x.com/InStreetClothes/status/1895479050891882729,,1.0,,7624.0,unconfirmed
1.8902600691591987e+18,InStreetClothes,Fri Feb 14 04:41:34 +0000 2025,"Re: Daniel Gafford: A G3 MCL sprain is considered a complete tear. Surgery isn’t required, especially if meniscus involvement is minimal. Average time lost for non-surgical cases in the NBA is 26 games (60 days).

Included on this list is current Mavs assistant coach Jared Dudley who missed 34 games in the 2020-21 season.",https://x.com/InStreetClothes/status/1890260069159198823,,26.0,6.0,62492.0,out_for_season
1.8926340534189059e+18,InStreetClothes,Thu Feb 20 17:54:56 +0000 2025,"I previously discussed DVTs following Ingram's case, including possible contributing factors and long-term concerns: https://t.co/YduNYU1pht",https://x.com/InStreetClothes/status/1892634053418905761,,9.0,5.0,19961.0,unconfirmed
1.940067141803213e+18,ShamsCharania,Tue Jul 01 15:17:05 +0000 2025,"Just in: The Milwaukee Bucks are waiving Damian Lillard and stretching the remaining $113 million on his contract in order to acquire Myles Turner, sources tell ESPN. Lillard's two seasons in Milwaukee come to an end as he rehabilitates a torn Achilles tendon. https://t.co/eg1D1TMFM6",https://x.com/ShamsCharania/status/1940067141803212947,,8716.0,5529.0,21835603.0,out_for_season
1.8969521324333222e+18,ChrisBHaynes,Tue Mar 04 15:53:26 +0000 2025,"Dallas Mavericks star Kyrie Irving suffered a torn ACL and will miss the rest of the season, sources tell me.",https://x.com/ChrisBHaynes/status/1896952132433322223,,184.0,70.0,234145.0,out_for_season
1.8962279795562624e+18,ChrisBHaynes,Sun Mar 02 15:55:55 +0000 2025,"Minnesota Timberwolves star Julius Randle (groin) intends to make his return tonight against the Phoenix Suns after being sidelined the past 13 games, league sources tell me. https://t.co/xpn3bSYtdr",https://x.com/ChrisBHaynes/status/1896227979556262361,,174.0,88.0,535616.0,minor
1.935013166565716e+18,DamichaelC,Tue Jun 17 16:34:24 +0000 2025,Trade rumors be damned,https://x.com/DamichaelC/status/1935013166565716087,,46.0,8.0,36294.0,unconfirmed
1.8887912352649057e+18,InStreetClothes,Mon Feb 10 03:24:57 +0000 2025,"Sent this out days before the trade. With surgery being discussed as a possible option, it’s seems more and more likely AD has a core muscle injury (CMI). Surgery comes with a high success rate but would likely end his season.",https://x.com/InStreetClothes/status/1888791235264905696,,120.0,35.0,300316.0,out_for_season
1.8880377375396987e+18,InStreetClothes,Sat Feb 08 01:30:49 +0000 2025,"RT @Baxter: Today, Nate Robinson underwent surgery for a kidney transplant from a live donor.  The surgery was a success. My quick story: h…",https://x.com/InStreetClothes/status/1888037737539698795,,390.0,19.0,447511.0,out_for_season
1.8865510300048591e+18,InStreetClothes,Mon Feb 03 23:03:10 +0000 2025,"2024-25 NBA Week 15 Injury Report 

W15 Games Lost to Injury/Illness: 281
Total Games Lost for Season: 3771

W15 Games Lost to Rest/Injury Management: 10
Total Games Lost to Rest/Injury Management: 108

Notable new injuries:
Dejounte Murray: Achilles tear
Peyton Watson: Knee sprain",https://x.com/InStreetClothes/status/1886551030004859203,,1.0,2.0,5582.0,out_for_season
1.9369568352206646e+18,MarcJSpears,Mon Jun 23 01:17:51 +0000 2025,"RT @espn: Tyrese Haliburton's dad, John, tells @saltersl that his son has an Achilles injury and is watching the game from the locker room…",https://x.com/MarcJSpears/status/1936956835220664473,,562.0,235.0,1323489.0,out_for_season
1.894506291965694e+18,ChrisBHaynes,Tue Feb 25 21:54:32 +0000 2025,"Promising Update: Sacramento Kings guard Keon Ellis (right ankle) will travel with the team to Utah for Wednesday’s game and will be listed as questionable to play, league sources inform me. https://t.co/HA5MV8grEW",https://x.com/ChrisBHaynes/status/1894506291965694052,,57.0,37.0,97791.0,day_to_day
1.893101555353805e+18,ChrisBHaynes,Sat Feb 22 00:52:37 +0000 2025,RT @ChrisBHaynes: Sources: Rockets forward Jabari Smith Jr. (fractured hand) — who’s been out since Jan. 3 — targeting return of Feb. 21 vs…,https://x.com/ChrisBHaynes/status/1893101555353805153,,108.0,30.0,251503.0,out_for_season
1.8923126078281485e+18,ChrisBHaynes,Wed Feb 19 20:37:37 +0000 2025,"Chicago Bulls are waiving Adama Sanogo who is on a two-way contract after discovering he’ll be sidelined for approximately four weeks with a knee injury, league sources inform me. https://t.co/aHPasJRVuS",https://x.com/ChrisBHaynes/status/1892312607828148417,,77.0,65.0,343969.0,minor
1.9274066069180623e+18,katywinge,Tue May 27 16:48:39 +0000 2025,"Just saw this in my Word of Westbrook newsletter from this morning after seeing reports on social.

Russell Westbrook is having surgery on his right hand to fix two breaks that happened this season. Played through a broken hand. https://t.co/euecdRk7Wv",https://x.com/katywinge/status/1927406606918062370,,27.0,3.0,159231.0,out_for_season
1.9346252896334397e+18,DamichaelC,Mon Jun 16 14:53:07 +0000 2025,"RT @grindcitymedia: What's the biggest need for the Grizzlies now and the possible ways they can address it?

@DamichaelC joins @jessbenson…",https://x.com/DamichaelC/status/1934625289633439768,,4.0,,3795.0,unconfirmed
1.9023904360163535e+18,DanBesbris,Wed Mar 19 16:03:19 +0000 2025,"3 players that might have been dropped that need to be re-added, you say?!

#FantasyBasketball https://t.co/Dw4Pf8dbs2",https://x.com/DanBesbris/status/1902390436016353551,,,2.0,9874.0,unconfirmed
1.8712123566274972e+18,GrizzliesPR,Mon Dec 23 15:12:45 +0000 2024,"Status Update: 

Desmond Bane (illness) is questionable tonight against the Clippers.",https://x.com/GrizzliesPR/status/1871212356627497151,,22.0,20.0,71976.0,day_to_day
1.870969372279464e+18,GrizzliesPR,Sun Dec 22 23:07:13 +0000 2024,"Status Report: @memgrizz vs @LAClippers, December 23: https://t.co/A8ZP4n8Hm3",https://x.com/GrizzliesPR/status/1870969372279463953,,27.0,16.0,118752.0,out_for_season
1.869936207272006e+18,GrizzliesPR,Fri Dec 20 02:41:48 +0000 2024,Ja Morant (back soreness) is questionable to return tonight against the Warriors.,https://x.com/GrizzliesPR/status/1869936207272005848,,16.0,15.0,43551.0,day_to_day
1.8855606582776507e+18,InStreetClothes,Sat Feb 01 05:27:47 +0000 2025,"Achilles tendon tears have actually been down over the past three seasons in the NBA. Unfortunately, this season we are seeing a big spike. Dejounte Murray is the fourth Achilles tear of the year, not including DaRon Holmes' injury in Summer League.",https://x.com/InStreetClothes/status/1885560658277650683,,8.0,2.0,7333.0,out_for_season
1.8855263519788488e+18,InStreetClothes,Sat Feb 01 03:11:28 +0000 2025,Just getting off work and seeing the Dejounte Murray injury. My guy @BrianSuttererMD does a fantastic job breaking down what is likely a serious Achilles injury.,https://x.com/InStreetClothes/status/1885526351978848688,,5.0,,21589.0,out_for_season
1.8851358454279293e+18,InStreetClothes,Fri Jan 31 01:19:44 +0000 2025,Kudos to @ESefko for his story on Dante Exum and revealing the injury was a scaphoid fracture. I'm going to need him to do the same for Kleber's foot. https://t.co/w862vW01Ut,https://x.com/InStreetClothes/status/1885135845427929400,,,,2581.0,out_for_season
1.8833462557216689e+18,InStreetClothes,Sun Jan 26 02:48:32 +0000 2025,"Re: Maxi Kleber: Like with Lively, the involved bone and location of the fracture will determine treatment options and time lost. Kleber adds another serious injury to a growing list of ailments that includes a pinkie toe dislocation, torn hamstring, &amp; G3 AC sprain.",https://x.com/InStreetClothes/status/1883346255721668774,,1.0,,3334.0,out_for_season
1.8821446299168484e+18,InStreetClothes,Wed Jan 22 19:13:42 +0000 2025,Hoping to hear what bone Lively fractured to provide more insight. A fifth metatarsal fracture seems likely considering how he was injured but waiting for confirmation.,https://x.com/InStreetClothes/status/1882144629916848310,,1.0,3.0,3218.0,out_for_season
1.8806356973984932e+18,InStreetClothes,Sat Jan 18 15:17:45 +0000 2025,"Re: Brandon Miller: The scapholunate ligament is the most frequently sprained carpal ligament. The majority of NBA players that have torn the ligament have ultimately needed surgery, including Jaylen Brown &amp; Bradley Beal. Surgery is accompanied by a lengthy recovery.",https://x.com/InStreetClothes/status/1880635697398493242,,25.0,3.0,30711.0,out_for_season
1.8846633380024527e+18,InStreetClothes,Wed Jan 29 18:02:09 +0000 2025,"Re: Jalen Johnson: Johnson becomes the latest NBA player to sustain a significant shoulder labrum injury, joining the likes of Ja Morant, Pascal Siakam, &amp; Jalen Brunson. While his season is over, the success rate of the surgery is high &amp; he should be ready for next season.",https://x.com/InStreetClothes/status/1884663338002452642,,6.0,2.0,5682.0,out_for_season
1.8839026664028572e+18,InStreetClothes,Mon Jan 27 15:39:31 +0000 2025,"2024-25 NBA Week 14 Injury Report 

W14 Games Lost to Injury/Illness: 269
Total Games Lost for Season: 3487

W14 Games Lost to Rest/Injury Management: 9
Total Games Lost to Rest/Injury Management: 99

Notable new injuries:
Maxi Kleber: Foot fracture",https://x.com/InStreetClothes/status/1883902666402857261,,,1.0,5524.0,out_for_season
1.8778431793926354e+18,InStreetClothes,Fri Jan 10 22:21:17 +0000 2025,"Re: Herb Jones: Shoulder labrum injuries in the NBA are relatively common. Shaedon Sharpe, Julius Randle, &amp; Ja Morant have sustained the injury in recent seasons. If the tear is small &amp; the instability is minimal, rehab can improve the issue w/out the need for surgery.",https://x.com/InStreetClothes/status/1877843179392635338,,,5.0,3999.0,out_for_season
1.877843180927828e+18,InStreetClothes,Fri Jan 10 22:21:17 +0000 2025,"Surgery may be needed if the shoulder remains unstable but does come with a high success rate. I discussed the injury last season when Morant was injured. 

https://t.co/Bmn1VqK1SR",https://x.com/InStreetClothes/status/1877843180927828087,,,1.0,2279.0,out_for_season
1.9371457623678034e+18,RotoWireNBA,Mon Jun 23 13:48:34 +0000 2025,Tyrese Haliburton: Set for Achilles surgery Monday https://t.co/zs6VrAQqF9,https://x.com/RotoWireNBA/status/1937145762367803493,,,,1182.0,out_for_season
1.9371370906024348e+18,RotoWireNBA,Mon Jun 23 13:14:07 +0000 2025,Tyrese Haliburton: Suffers Achilles injury in Game 7 https://t.co/oWBVHif8Q6,https://x.com/RotoWireNBA/status/1937137090602434867,,,,995.0,out_for_season
1.8898130020458703e+18,ChrisBHaynes,Wed Feb 12 23:05:05 +0000 2025,New Orleans Pelicans swingman Herb Jones will be out the remainder of the season after undergoing surgery to repair a torn rotator cuff.,https://x.com/ChrisBHaynes/status/1889813002045870386,,149.0,47.0,192582.0,out_for_season
1.8897250742254597e+18,ChrisBHaynes,Wed Feb 12 17:15:41 +0000 2025,"Sources: Rockets forward Jabari Smith Jr. (fractured hand) — who’s been out since Jan. 3 — targeting return of Feb. 21 vs. Timberwolves. His agent Wallace Prather comments on client’s impending return. #haynesbriefs 

Sponsored by @Nuna_USA https://t.co/nG1qf8lGCB",https://x.com/ChrisBHaynes/status/1889725074225459601,,108.0,30.0,251503.0,out_for_season
1.9369506746813932e+18,MarcJSpears,Mon Jun 23 00:53:22 +0000 2025,Curious to @KDTrey5 thoughts on a lot of things basketball today. One NBA team doctor told me: “Very reminiscent of KD in Toronto Finals 2019. Same replay. You see the contraction/pop. Achilles. “,https://x.com/MarcJSpears/status/1936950674681393231,,33.0,6.0,58839.0,out_for_season
1.9242278731093489e+18,katywinge,Sun May 18 22:17:30 +0000 2025,Coach Adelman’s initial reaction to the Nuggets losing game 7 and the season ending. https://t.co/KxMRbVPebC,https://x.com/katywinge/status/1924227873109348784,,3.0,9.0,15729.0,out_for_season
1.9006561105136438e+18,DanBesbris,Fri Mar 14 21:11:43 +0000 2025,"Of all the scenes in movies and shows that are nearly impossible to believe, actors ""swallowing"" pills without water is the one I can never get past.",https://x.com/DanBesbris/status/1900656110513643863,,,7.0,19529.0,unconfirmed
1.9245368213980616e+18,Marc_DAmico,Mon May 19 18:45:09 +0000 2025,"Brad Stevens says ""there's real benefit"" to Jayson Tatum having undergone surgery so quickly after rupturing his Achilles. He said the surgery happening to quickly was a result of ""just an amazing set of circumstances"" of being right down the street from the eventual surgeon.",https://x.com/Marc_DAmico/status/1924536821398061490,,31.0,,14836.0,out_for_season
1.8654746294536522e+18,GrizzliesPR,Sat Dec 07 19:13:05 +0000 2024,"Status Update:

Desmond Bane (LT Toe Soreness) is questionable tonight against the Celtics.",https://x.com/GrizzliesPR/status/1865474629453652221,,21.0,37.0,137172.0,day_to_day
1.8647844887749962e+18,GrizzliesPR,Thu Dec 05 21:30:42 +0000 2024,"Status update:

Luke Kennard (illness) is questionable tonight against the Kings.",https://x.com/GrizzliesPR/status/1864784488774996236,,15.0,12.0,57082.0,day_to_day
1.8753295406225777e+18,InStreetClothes,Fri Jan 03 23:52:59 +0000 2025,Rockets have been one of the healthier teams in the league this season. Surgery suggests the involved bone is displaced. Interested to see if we find out which bone (metacarpal?) is involved. Comparable to Larry Nance Jr.’s recent injury.,https://x.com/InStreetClothes/status/1875329540622577717,,3.0,2.0,5939.0,out_for_season
1.873810476070781e+18,InStreetClothes,Mon Dec 30 19:16:45 +0000 2024,Re: Larry Nance Jr.: This marks the second time in his career Nance has sustained a 4th metacarpal fracture. He broke his left hand in 2021 &amp; missed 12 games after surgery. Average time lost for the injury is 14.4 games (~34.25 days).,https://x.com/InStreetClothes/status/1873810476070781006,,3.0,2.0,12524.0,out_for_season
1.8731644143143201e+18,InStreetClothes,Sun Dec 29 00:29:32 +0000 2024,Re: Ja Morant: The average time lost for nondescript or low-grade in-season AC sprains is 12.4 days (~4.3 games). More info on his latest issue including why this is different from last year's injury here: https://t.co/FTTfQItV99,https://x.com/InStreetClothes/status/1873164414314320006,,36.0,2.0,75171.0,minor
1.8763881687584364e+18,InStreetClothes,Mon Jan 06 21:59:35 +0000 2025,Re: Kyrie Irving: Disc-issues can be difficult to navigate and are often accompanied by a lengthy recovery. The average time lost for in-season disc herniations that do not require surgery is 28.7 days (~12 games). (1/2),https://x.com/InStreetClothes/status/1876388168758436274,,28.0,5.0,43876.0,out_for_season
1.868066916147077e+18,InStreetClothes,Sat Dec 14 22:53:54 +0000 2024,"Re: Jared McCain: As Sixers fans are all too aware of, treatment options for meniscus tears are dictated by location of the tear. For a true repair to be possible, the damage has to occur to a specific region of the disc. Otherwise a meniscectomy (removal) may be the only option.",https://x.com/InStreetClothes/status/1868066916147077165,,6.0,6.0,32857.0,unconfirmed
1.9365399403612285e+18,RotoWireNBA,Sat Jun 21 21:41:15 +0000 2025,Tyrese Haliburton: Questionable for Game 7 https://t.co/2vlK9gDgIP,https://x.com/RotoWireNBA/status/1936539940361228471,,,1.0,1294.0,day_to_day
1.8886297046826107e+18,ChrisBHaynes,Sun Feb 09 16:43:05 +0000 2025,"BREAKING: Milwaukee Bucks star Giannis Antetokounmpo to be sidelined weeks with calf strain, forcing him to sit out of the All-Star game next weekend. #haynesbriefs https://t.co/gajc4KYyKQ",https://x.com/ChrisBHaynes/status/1888629704682610745,,150.0,100.0,530544.0,minor
1.911457137869341e+18,FantasyLabsNBA,Sun Apr 13 16:31:09 +0000 2025,Cade Cunningham (knee) questionable Sunday. https://t.co/kISYRplQTR,https://x.com/FantasyLabsNBA/status/1911457137869340970,,,,8917.0,day_to_day
1.9238636706829437e+18,katywinge,Sat May 17 22:10:17 +0000 2025,"Update: arrived in OKC.

Another update: Severe Thunderstorm warning and Tornado Watch here right now. Baseball sized hail a concern?? 

For the time being this is now a weather account 😭 https://t.co/V5SviRlscp",https://x.com/katywinge/status/1923863670682943652,,6.0,29.0,59527.0,out_for_season
1.9238078648603118e+18,katywinge,Sat May 17 18:28:32 +0000 2025,"Coach Adelman says there’s a chance Aaron Gordon plays tomorrow. He’ll be a game time decision but he went through the walk-through fully on both sides of the ball. “If Aaron can play, he will play.”

Said AG’s emotions were good - “very consistent in his swagger.”",https://x.com/katywinge/status/1923807864860311772,,30.0,11.0,51542.0,day_to_day
1.932197351852315e+18,twithersCLE,Mon Jun 09 22:05:21 +0000 2025,"Guardians OF Will Brennan had elbow reconstruction surgery this morning. Will need 6-8 months to recover.

Guardians RHP Andrew Walters had shoulder surgery. He's going to be sidelined 8-10 months.",https://x.com/twithersCLE/status/1932197351852314904,,10.0,2.0,8758.0,out_for_season
1.9321505196125435e+18,twithersCLE,Mon Jun 09 18:59:16 +0000 2025,"Garland's surgery only complicates things for the Cavs if they were considering a trade involving the All-Star guard.

While he's expected to make a full recovery, it's hard to imagine any team risking a move until he's back on floor.",https://x.com/twithersCLE/status/1932150519612543400,,4.0,5.0,5697.0,out_for_season
1.9321167767683812e+18,twithersCLE,Mon Jun 09 16:45:11 +0000 2025,"Cavs say All-Star G Darius Garland underwent surgery on his toe. 
He'll need 4-5 months of recovery time and is expected to be ready by start of training camp.",https://x.com/twithersCLE/status/1932116776768381158,,6.0,6.0,8937.0,out_for_season
1.9000418803203036e+18,DanBesbris,Thu Mar 13 04:30:59 +0000 2025,"I wanted to wait until as close to the end of the action as possible to say it, but I think Lonnie Walker might have been the only in-game injury tonight...?

That feels like a record-breaking day of health compared to most recent days with more than 5 games.",https://x.com/DanBesbris/status/1900041880320303570,,,4.0,9390.0,unconfirmed
1.8594059457275743e+18,InStreetClothes,Thu Nov 21 01:18:18 +0000 2024,Re: De'Anthony Melton: Surgery was always the most probable outcome. Very few ACL sprains have been treated non operatively. Hate to see him sidelined once again.,https://x.com/InStreetClothes/status/1859405945727574361,,2.0,4.0,4492.0,out_for_season
1.867809836957938e+18,InStreetClothes,Sat Dec 14 05:52:22 +0000 2024,"Re: Joel Embiid: Sinus fractures are commonly associated with/ nasal &amp; orbital fractures. The exact sinus broken &amp;  subsequent treatment will dictate recovery. Courtney Lee suffered a sinus fracture during the 2009 playoffs &amp; returned in 10 days, 8 days after surgery.",https://x.com/InStreetClothes/status/1867809836957937926,,10.0,2.0,7593.0,out_for_season
1.8678098385811336e+18,InStreetClothes,Sat Dec 14 05:52:22 +0000 2024,This marks the 3rd facial fracture of Embiid's career. He suffered a left orbital fracture in 2018 &amp; a right orbital fracture in 2022. The 1st injury required surgery &amp; he went on to miss 22 days (10 games). The 2022 injury cost him 2 postseason games over the course of 8 days.,https://x.com/InStreetClothes/status/1867809838581133609,,8.0,,10027.0,out_for_season
1.887335878025941e+18,ChrisBHaynes,Thu Feb 06 03:01:52 +0000 2025,"Multiple obstacles in the way to make a drastic change at the deadline, Phoenix Suns were always prepared to venture into second half of season with the core roster in place. With futures no longer in doubt for time being, the internal hope is improved play.",https://x.com/ChrisBHaynes/status/1887335878025941035,,239.0,176.0,697581.0,out_for_season
1.88690254516077e+18,ChrisBHaynes,Tue Feb 04 22:19:58 +0000 2025,Philadelphia 76ers star Joel Embiid will make his return tonight against the Dallas Mavericks after being sidelined for a month. https://t.co/rOUy3eMg4b,https://x.com/ChrisBHaynes/status/1886902545160769946,,152.0,126.0,666474.0,minor
1.8868333072473705e+18,ChrisBHaynes,Tue Feb 04 17:44:50 +0000 2025,"Sources: Jimmy Butler’s camp has repeatedly told Heat he’s in shape, healthy and ready to continue his career and move past this immediately. Their messaging to Heat has been to negotiate best deal possible and once in red zone, if that team is granted permission by MIA to speak with Butler’s rep to discuss his longterm future, that dialogue would be welcomed. To date, no team has asked for permission.",https://x.com/ChrisBHaynes/status/1886833307247370501,,918.0,583.0,3937335.0,unconfirmed
1.9231504177115587e+18,katywinge,Thu May 15 22:56:04 +0000 2025,"David Adelman said Jamal Murray is definitely sick and the Nuggets have talked about who would start in his place but hope he plays.

Game time decision.",https://x.com/katywinge/status/1923150417711558688,,8.0,28.0,95704.0,day_to_day
1.9231234907454715e+18,katywinge,Thu May 15 21:09:04 +0000 2025,Jamal Murray has been added to the Nuggets injury report for tonight’s game 6 with an illness. He is questionable.,https://x.com/katywinge/status/1923123490745471479,,9.0,52.0,144250.0,day_to_day
1.9228461198784148e+18,Marc_DAmico,Thu May 15 02:46:54 +0000 2025,"Derrick White says that Jayson Tatum texted the team before tonight's game. White said it was cool to see that Tatum is still supporting them and cheering them on, just a day after undergoing surgery on his Achilles.",https://x.com/Marc_DAmico/status/1922846119878414788,,23.0,4.0,8763.0,out_for_season
1.856151793488802e+18,InStreetClothes,Tue Nov 12 01:47:27 +0000 2024,ICYMI: I broke down Chet Holmgren’s injury and why the term “hip fracture” may be a bit confusing. https://t.co/deCbNjIjpO,https://x.com/InStreetClothes/status/1856151793488802150,,3.0,,4918.0,out_for_season
1.8560817224898685e+18,InStreetClothes,Mon Nov 11 21:09:01 +0000 2024,New on InStreetClothes: Understanding Chet Holmgren’s Hip Fracture:  https://t.co/deCbNjIjpO,https://x.com/InStreetClothes/status/1856081722489868573,,5.0,,5278.0,out_for_season
1.8559480862935084e+18,InStreetClothes,Mon Nov 11 12:18:00 +0000 2024,Re: Chet Holmgren: Hip fractures are rare. The only 2 examples provide little insight for expected time lost as Mamadi Diakite was waived following his hip fracture &amp; Sundiata Gaines broke his hip in late March &amp; missed the final 12 games of the season.,https://x.com/InStreetClothes/status/1855948086293508428,,33.0,5.0,77525.0,out_for_season
1.8539476244343276e+18,InStreetClothes,Tue Nov 05 23:48:53 +0000 2024,"Re: Jeremy Sochan: The thumb is made up of two bones, the proximal &amp; distal phalanges. The proximal is closer to the base of the thumb and is part of the MCP joint. The average time lost for thumb fractures that require surgery is ~21 games (~52 days).",https://x.com/InStreetClothes/status/1853947624434327599,,23.0,5.0,39399.0,out_for_season
1.8559886615668206e+18,InStreetClothes,Mon Nov 11 14:59:14 +0000 2024,"2024-25 NBA Week 3 Injury Report 

W3 Games Lost to Injury/Illness: 290
Total Games Lost for Season: 686
 
W3 Games Lost to Rest/Injury Management: 4
Total Games Lost to Rest/Injury Management: 12 

Notable new injuries:
Chet Holmgren: Hip fracture
Ja Morant: Hip subluxation",https://x.com/InStreetClothes/status/1855988661566820712,,3.0,2.0,5402.0,out_for_season
1.8517010803016952e+18,InStreetClothes,Wed Oct 30 19:01:55 +0000 2024,"Re: Scottie Barnes: Facial fractures are surprisingly common in the NBA. Time lost varies due to a multitude of factors including the involved bone(s), size of the break, any additional soft tissue or eye damage, or the need for surgery.",https://x.com/InStreetClothes/status/1851701080301695132,,4.0,1.0,4682.0,out_for_season
