player_id,game_date,passing_yards,rushing_yards,receiving_yards,passing_touchdowns,rushing_touchdowns,receptions,targets,opponent_def_rating,weather_conditions,dome_game,position,home_away,division_game,season_avg_yards,last_4_avg_yards,opponent_yards_allowed,snap_count,red_zone_targets,hit_prop
nfl_player_56,2024-11-20,64,105,0,4,1,5,0,112.61608516354158,rain,0,WR,home,1,172.78403183156175,156.11259061212616,365.59256073116495,40,0,1
nfl_player_37,2024-12-20,0,69,34,4,3,12,8,102.49648172220203,clear,0,QB,away,1,118.0560878926191,106.17317505155398,396.73161995524674,58,0,1
nfl_player_63,2024-10-20,0,116,141,2,1,7,3,91.00889568201998,wind,1,WR,home,0,241.79368560825827,249.1798079342875,320.5348286482869,44,3,1
nfl_player_93,2025-07-07,0,41,0,3,0,5,0,86.57962730537092,snow,0,QB,home,0,36.330181411567644,35.80736033163453,321.776221122012,59,2,0
nfl_player_4,2025-01-16,0,89,76,3,1,9,1,113.11647108234146,clear,1,WR,away,1,156.89601880477528,172.42019984366692,406.4249301868111,55,3,1
nfl_player_25,2025-04-04,0,81,0,0,2,9,10,117.95555016706653,snow,1,QB,away,0,92.84790091623053,89.36979197713855,443.8638079578019,63,3,1
nfl_player_69,2025-01-19,0,84,0,2,2,7,11,92.82961466570379,wind,0,RB,home,0,93.76883017971096,74.08893273624243,397.3572369749554,42,0,1
nfl_player_96,2025-08-02,0,30,9,3,1,10,9,81.34768441927073,snow,1,RB,away,0,53.072018069190264,47.70597787473427,411.60567699443436,38,5,0
nfl_player_53,2025-08-08,0,68,0,2,3,9,12,101.23540493193649,rain,0,QB,away,0,86.13340162757831,80.92226459252896,378.6125929291943,67,1,0
nfl_player_73,2024-08-22,46,108,136,4,1,4,6,99.65258883396771,wind,1,QB,home,0,273.74435363624406,304.1720766130316,315.4570253200081,56,2,1
nfl_player_53,2024-11-11,0,74,80,1,3,10,6,104.39539165044567,rain,0,WR,home,0,143.0017021789565,160.28038359331734,383.82221184053014,56,1,1
nfl_player_85,2024-09-11,0,61,64,2,2,9,10,112.70785860973822,wind,1,RB,away,1,112.83290745837336,111.20563892447919,387.80421287825845,42,0,1
nfl_player_76,2025-05-28,369,44,107,2,0,4,14,118.2198643996008,wind,1,TE,home,0,508.70665392224504,506.96040163646654,304.37182177276117,61,5,1
nfl_player_48,2024-10-26,0,43,30,2,3,5,10,87.97343744520188,snow,0,WR,away,1,65.68441276291205,81.02953759639792,358.7970190842696,34,1,0
nfl_player_35,2025-01-06,0,123,0,0,1,6,4,82.38833695580178,rain,1,RB,away,1,108.88403787566422,111.64700662688216,318.63138254449404,49,3,1
nfl_player_83,2025-04-12,0,118,101,1,1,4,8,89.78920663074936,clear,0,WR,home,0,223.79139345251218,208.24606268782864,438.15483203950544,32,2,1
nfl_player_32,2025-03-23,0,15,22,4,1,2,6,113.50822065598226,rain,0,TE,home,1,43.86298108238282,41.38494864200068,352.9065903686099,40,2,0
nfl_player_0,2025-07-30,0,139,0,4,0,5,14,106.6054005033883,rain,1,RB,home,1,153.36442290315443,149.99115358643888,306.39114280800504,68,3,1
nfl_player_98,2024-08-29,129,96,0,3,0,1,0,81.93467393418162,snow,1,QB,away,0,214.1226477294708,223.27022004705228,372.059004474966,61,0,1
nfl_player_47,2024-09-09,0,11,0,4,3,3,11,83.42245074937284,wind,0,TE,away,0,18.915854195722343,21.111851041722606,396.4609096402776,66,1,0
nfl_player_42,2025-03-05,226,40,0,4,0,10,2,111.78382049311577,clear,0,QB,home,0,251.37033652024144,262.93535985349615,334.36026251452745,45,3,1
nfl_player_72,2025-05-23,0,117,111,4,1,5,14,92.15640956577965,snow,1,QB,home,0,226.8468429737272,213.3791678176788,381.16327130869894,44,1,1
nfl_player_15,2025-02-04,0,140,0,0,2,10,4,100.23619647225726,rain,0,TE,away,0,128.6225403150248,145.83682370874575,340.1664101206415,66,3,1
nfl_player_86,2025-05-19,0,70,102,4,2,0,6,82.46166604977148,clear,1,RB,home,1,163.18897461259,166.72462879264165,376.51604892842437,41,0,1
nfl_player_43,2024-08-24,109,19,81,2,2,9,13,98.32927243404842,snow,0,WR,home,0,219.25321095238706,200.23118491297294,409.7390594436344,69,3,1
nfl_player_14,2024-12-26,266,55,40,0,0,10,10,111.58908791963381,wind,1,RB,away,1,351.71779969848353,360.59832487694825,331.14512352678673,61,1,1
nfl_player_57,2025-02-21,0,100,102,2,2,10,2,87.7263092464313,rain,0,QB,home,1,183.35311489713916,188.87624442546027,415.9326901790016,54,1,1
nfl_player_13,2025-05-12,0,109,79,2,0,8,3,81.72033534826662,clear,1,TE,home,0,176.3202434182252,174.2221762963011,445.7808431888528,62,4,1
nfl_player_38,2025-05-07,0,81,0,4,1,2,11,80.43444405304032,clear,0,QB,home,0,75.1262606871005,80.26928091116496,341.3486456399753,32,2,1
nfl_player_63,2024-09-24,0,65,0,2,0,6,7,88.51207879812299,clear,0,RB,away,0,46.75185826436565,74.30387754403183,357.62673221644695,37,5,0
nfl_player_50,2025-03-12,0,40,117,3,0,1,15,102.37941093287985,clear,0,RB,home,1,172.91828032839436,171.53778682198651,443.3611795542273,40,5,1
nfl_player_13,2025-05-02,0,43,136,0,2,3,4,95.55202398000382,snow,0,RB,home,0,183.4505150926255,167.93816920896586,386.46080598417586,65,5,1
nfl_player_25,2025-07-24,0,144,78,3,0,9,1,105.41102972206893,clear,1,QB,away,0,221.5114645795552,215.5651689100043,317.67306099695764,38,5,1
nfl_player_64,2025-03-15,26,55,0,0,0,9,4,119.1539265359383,clear,1,WR,home,1,73.82795870074496,67.36687520367626,366.7182719424399,67,0,1
nfl_player_96,2024-11-08,0,123,0,0,3,2,11,86.99401539469201,wind,0,RB,home,0,113.72629227793806,122.86357592442802,330.2010593623617,35,5,1
nfl_player_60,2024-10-31,0,37,56,1,1,2,6,110.33236559305965,wind,0,TE,home,1,84.5686562538776,101.2611850626647,381.08948624322284,62,0,1
nfl_player_87,2024-10-26,0,38,0,2,2,3,8,91.82191834695809,rain,1,QB,home,1,38.955557245407654,39.166916976168665,368.92870533967846,37,5,0
nfl_player_39,2025-02-02,0,6,0,1,1,10,12,118.88539906672524,snow,0,TE,away,1,1.88609492620221,14.9660039790746,419.9555506066265,63,2,0
nfl_player_23,2025-01-25,114,12,54,2,0,12,10,81.51475016398027,rain,1,WR,home,0,192.93565000256015,186.502285357521,311.04783254444305,43,0,1
nfl_player_91,2024-11-10,0,23,64,3,2,11,4,118.19934486305952,wind,1,TE,home,0,82.5396715005416,72.47229902471882,380.9060684706314,62,2,1
nfl_player_78,2025-07-05,0,73,0,2,1,6,4,98.79637552285324,wind,0,TE,home,0,65.53705875906634,69.50543265937173,346.87108899198097,45,4,0
nfl_player_37,2025-05-11,0,98,8,1,3,8,4,80.78982200752259,snow,1,TE,away,1,121.09984513761461,106.68667299194811,384.2222022519674,37,3,1
nfl_player_92,2025-03-07,0,141,0,0,2,3,13,95.46906859908037,snow,1,RB,away,1,126.95194822059901,132.37941681884902,342.1836331688627,65,0,1
nfl_player_45,2025-02-26,0,128,0,3,0,6,10,82.5948444047473,snow,1,TE,away,0,124.57612180637683,127.40053119979962,438.30610459580066,60,0,1
nfl_player_88,2025-01-31,0,39,142,1,2,5,15,117.40447498227172,snow,0,WR,home,1,190.571057453924,190.1382096253444,367.0170100117794,62,0,1
nfl_player_16,2024-11-20,0,23,0,0,3,1,4,91.24292127259335,wind,0,WR,home,1,23.090146513599855,15.438232558866614,384.72495510477853,51,1,0
nfl_player_95,2024-11-29,141,63,62,0,3,12,0,115.9695127274174,wind,1,TE,away,1,251.02178269151918,279.2491160181493,420.67274193451004,61,4,1
nfl_player_36,2025-04-03,19,111,0,3,3,10,3,103.0485798246943,snow,0,QB,away,0,141.3052426015724,139.3563073116819,427.7577706664722,49,0,1
nfl_player_1,2025-02-19,343,102,150,0,0,5,3,110.29136164118816,clear,1,RB,away,1,582.7873051564828,581.9582437785209,339.8455555627934,45,2,1
nfl_player_38,2025-07-03,0,127,21,4,3,3,12,100.06760140498365,snow,0,TE,home,0,165.63633344768567,145.67521622016116,411.4621270333273,32,0,1
nfl_player_59,2025-04-11,65,86,0,4,3,5,12,111.68582325438521,rain,1,RB,away,1,141.33041316648865,149.41246953981,431.80906619764573,35,4,1
nfl_player_47,2024-11-06,78,80,29,0,3,10,8,96.21676109263245,rain,0,RB,home,1,167.9075031850337,188.8921512988194,310.5232533103775,58,5,1
nfl_player_19,2025-04-09,359,42,0,0,2,8,8,85.5098281583068,rain,0,TE,away,1,404.4238689326128,410.8705894253582,421.7499100899262,32,5,1
nfl_player_28,2025-02-06,0,84,147,3,0,1,9,84.14872495502966,rain,1,WR,home,0,219.0647012430125,245.0750910811613,421.9888711687139,37,4,1
nfl_player_84,2025-03-21,0,112,0,3,2,10,11,94.97390316770318,wind,1,TE,home,1,129.18662584467467,111.20257217042891,386.7958189269205,35,4,1
nfl_player_95,2025-06-08,142,109,83,0,0,9,13,86.8290817624347,snow,1,QB,away,0,346.2573200214478,344.0849498607835,424.0026342540433,62,2,1
nfl_player_64,2024-11-09,0,48,0,1,1,9,10,116.2146351437838,wind,0,WR,home,0,57.05756797634525,53.45231517395948,321.42132004136624,42,0,0
nfl_player_90,2024-11-13,0,84,2,2,2,10,5,84.18730146702538,clear,1,WR,home,1,74.82825345126815,88.36116287755327,423.5515424025094,52,0,1
nfl_player_29,2024-09-30,156,143,127,2,1,9,15,106.98018864443237,rain,1,RB,away,1,437.46595767506676,418.8333834368168,448.21072996680044,55,1,1
nfl_player_14,2024-12-12,304,150,0,2,1,7,2,89.37457316538672,snow,1,TE,away,0,455.8430727743221,457.66343844276946,398.81865428790513,42,3,1
nfl_player_10,2025-03-10,0,94,0,4,0,7,1,115.02028973347507,rain,1,QB,home,0,110.77773644764088,79.99079681100778,403.5074775024286,53,4,1
nfl_player_24,2024-10-09,356,120,22,2,3,2,12,86.68797292585754,wind,0,WR,home,1,507.7121422667073,511.8769776947249,370.31512275314265,31,5,1
nfl_player_59,2024-10-02,0,19,145,2,3,3,7,90.04968563701398,snow,1,RB,away,0,178.75395652840106,169.8670937232442,325.00536512098006,47,0,1
nfl_player_26,2025-03-24,330,108,0,2,0,3,3,104.98431621318525,clear,1,WR,away,1,440.0206878680448,423.0661150307261,343.2004095108839,58,5,1
nfl_player_0,2024-10-06,0,117,3,3,0,9,11,100.87435899683746,snow,0,TE,home,1,129.73119625442507,107.81875246065503,352.23137639567165,58,3,1
nfl_player_73,2025-01-28,0,5,133,0,0,11,10,113.74520918567113,wind,1,TE,away,0,143.75659921167136,135.4107639611831,351.4038531390708,32,0,1
nfl_player_95,2025-05-20,0,15,130,2,1,5,4,95.77788153063335,snow,0,WR,away,0,148.70933443496563,132.9360380403831,433.1624295374209,65,4,1
nfl_player_74,2024-09-20,0,80,93,2,2,9,8,105.45693000348916,wind,0,QB,away,0,181.3773000238461,186.1938369261716,300.80834630746267,37,5,1
nfl_player_32,2024-10-15,0,42,0,3,1,9,11,91.45505435555542,rain,0,WR,home,1,32.67867408258136,28.129322358957104,428.88148852135396,59,5,0
nfl_player_99,2025-08-08,0,84,16,2,0,5,13,85.32957614512402,clear,0,TE,away,0,94.9138222037859,92.93734620861544,436.95527402452865,65,0,1
nfl_player_51,2025-06-14,0,95,28,1,2,3,5,82.88634744778528,clear,1,TE,home,0,120.47297717822552,108.57506917470539,359.4850431625662,50,4,1
nfl_player_84,2025-05-25,0,8,147,3,2,7,2,89.75612108440156,clear,1,WR,home,1,172.31254761911055,158.8370294352744,425.47016857659924,52,5,1
nfl_player_84,2024-11-22,0,19,93,0,3,9,6,92.00717983414025,rain,1,QB,away,0,95.49277181345514,99.91814639574177,395.7808281607261,41,4,1
nfl_player_87,2024-09-03,0,8,39,1,1,7,9,118.96322803049179,clear,0,RB,home,1,32.649024240730306,49.749142043790485,316.0431137476288,46,5,0
nfl_player_17,2024-12-04,0,48,143,1,3,3,10,81.00594717769064,clear,1,RB,away,0,179.46230582895186,181.23270943523087,413.1739229361214,65,4,1
nfl_player_17,2024-11-13,0,74,0,0,3,9,11,83.0107896507256,wind,0,RB,away,0,93.6635667467377,74.52876361969865,378.73246766100533,48,1,0
nfl_player_32,2024-12-06,392,59,0,4,1,2,11,98.12838844010479,rain,1,RB,home,1,432.89079146253283,449.8034999337228,443.4440225071288,65,1,1
nfl_player_82,2025-04-27,0,147,0,2,2,3,9,103.76909656111768,snow,0,QB,away,0,130.56823638293616,158.8344984969816,419.1454956214186,60,1,1
nfl_player_34,2025-06-05,80,115,57,3,0,11,10,83.5029499262171,snow,1,WR,home,0,243.20233168768166,262.36313156693933,415.465279321892,66,3,1
nfl_player_99,2024-09-02,0,41,43,1,0,11,7,105.86787732240994,rain,0,RB,away,0,68.78332360795898,83.03700677007055,366.23151748933327,47,2,1
nfl_player_60,2024-12-05,0,40,0,1,3,11,1,118.85624645009477,wind,0,RB,away,1,57.08528341966476,44.56261066374614,414.18152551918143,37,5,0
nfl_player_38,2025-05-15,340,112,122,2,0,7,1,93.92234341327858,snow,0,WR,away,0,573.6759480766544,575.0855135156459,388.89838993346837,54,1,1
nfl_player_79,2024-12-30,0,94,0,2,2,0,12,98.24734117222218,wind,1,WR,home,0,100.6624839504163,99.10881713663336,423.4403087161497,51,2,1
nfl_player_33,2024-12-25,0,47,0,0,2,11,2,116.07771983130984,clear,0,QB,away,0,34.08966040522149,59.952034531105625,349.8454727070014,50,1,0
nfl_player_31,2025-06-15,115,13,0,1,3,10,6,114.79497757308522,clear,1,TE,home,1,114.79746394291122,130.09715189774934,403.3825254408728,53,4,1
nfl_player_10,2024-11-18,168,87,132,3,0,10,12,112.72395741841095,snow,0,WR,home,0,381.97058447175294,374.5007058680483,380.98665967644337,37,2,1
nfl_player_43,2025-07-21,22,111,0,0,2,11,7,111.70409604734681,wind,0,TE,home,0,119.34028009619871,130.4319625920063,418.19663011000927,53,4,1
nfl_player_60,2025-02-24,0,142,0,0,1,5,11,100.50818869763889,snow,1,RB,home,1,140.86451175227816,129.0559251042394,374.88328434727697,54,0,1
nfl_player_23,2024-11-12,0,133,90,4,1,6,11,98.59221842409266,rain,1,RB,home,1,221.78845922894047,208.13261108850824,436.06736686461727,45,1,1
nfl_player_13,2024-08-21,0,63,60,4,1,10,3,89.82354534418164,snow,1,QB,home,0,141.20798262693563,130.00697629212263,335.57349595463137,46,5,1
nfl_player_68,2025-02-14,0,114,0,3,2,12,11,82.2181631289254,clear,0,TE,home,0,96.2941172258731,100.45650006234433,359.7220774839961,40,4,1
nfl_player_84,2025-06-14,0,122,82,4,3,7,13,118.62562143047904,rain,1,WR,home,1,209.85408906209958,204.07822546025602,425.6554493526984,53,3,1
nfl_player_27,2025-05-22,113,6,0,2,2,3,6,80.25804837450255,wind,0,TE,home,0,117.75161201065276,110.93372064972101,446.73244949733805,40,1,1
nfl_player_96,2025-06-04,0,89,0,0,1,3,4,84.87555847213993,clear,0,RB,away,1,69.83558758497776,85.09505560947673,388.7190774022407,36,5,1
nfl_player_51,2024-10-29,0,137,0,3,1,0,8,99.17935893176033,snow,0,RB,away,1,128.54683021919732,146.28824930872332,374.24456521509035,70,3,1
nfl_player_43,2025-07-23,0,115,110,1,2,4,5,81.19096494950387,rain,1,QB,home,1,239.77163973646316,232.02350747615765,369.1490918362591,63,1,1
nfl_player_50,2025-04-17,0,76,0,0,0,0,5,111.68669824980061,rain,1,QB,home,0,86.52119107291506,89.86502835168662,401.31598671899155,35,5,0
nfl_player_28,2025-03-18,210,120,99,4,3,12,0,113.8611376829542,clear,0,WR,home,0,439.83497511327676,442.0648955711897,402.68732259905465,42,4,1
nfl_player_35,2025-01-07,0,104,52,3,3,11,9,106.39804786261008,clear,1,TE,away,0,140.07506660156525,150.43317065862857,379.0405167457946,40,1,1
nfl_player_44,2024-11-09,0,121,0,0,1,11,7,94.72777753132358,snow,0,TE,home,1,133.7389668813957,128.00540867221315,365.4743381240429,32,1,1
nfl_player_35,2024-11-18,367,43,0,4,0,10,12,80.82484166926419,wind,0,WR,away,1,405.0076011312569,421.7100748732938,344.2197722932547,59,0,1
nfl_player_49,2024-09-15,347,128,140,0,1,5,0,118.40718000322536,rain,1,QB,away,1,623.3374818482574,603.4449365670686,448.90022843630015,45,2,1
nfl_player_86,2024-09-15,0,51,0,3,1,8,5,82.25991045408627,rain,0,RB,away,1,54.46431138293168,47.484218394655244,324.52634885492193,40,3,0
nfl_player_97,2025-06-09,259,22,0,2,3,10,13,81.49634105519607,snow,1,QB,away,1,267.5145439508813,294.16142628453474,338.74897962244063,40,3,1
nfl_player_36,2024-11-08,0,65,0,0,1,6,9,118.80315890571921,clear,0,RB,away,0,61.814148049285166,77.11339349987568,386.2052158608904,51,0,0
nfl_player_7,2024-09-07,0,64,0,0,3,5,14,89.1422296451473,wind,1,QB,away,0,68.32444573732884,69.4231570592204,300.4090338443565,35,1,0
nfl_player_17,2024-10-18,0,142,0,1,3,11,5,109.06981926360552,rain,0,TE,away,0,126.14461639256274,139.2999033662733,333.89596443798916,50,2,1
nfl_player_51,2025-06-23,28,26,84,4,2,10,4,81.63614241600666,rain,1,TE,home,1,154.54405279785126,144.98782148365302,318.4008090930487,70,0,1
nfl_player_78,2024-12-20,254,27,87,1,3,5,7,111.95229112042125,wind,1,RB,home,0,367.0130730811643,362.53885016072763,347.01217206412963,68,1,1
nfl_player_91,2025-04-22,63,127,21,4,2,10,8,90.06430452342963,wind,0,QB,home,0,221.48548323916876,224.92658215903293,325.2198974927727,39,2,1
nfl_player_0,2025-01-08,28,83,25,4,1,10,0,112.42926183285458,wind,0,WR,away,1,123.53982246654331,142.74418187886695,407.48369217744613,68,1,1
nfl_player_54,2025-08-08,0,131,103,4,3,4,12,112.25543822509991,wind,0,WR,home,0,223.00296086090265,232.36043328964908,371.58282624281605,42,2,1
nfl_player_86,2024-10-03,134,123,0,4,2,2,2,110.1514202749111,rain,0,WR,home,0,266.72158947447144,257.7898179148567,343.1720343752922,58,0,1
nfl_player_55,2024-12-20,0,47,109,2,3,11,14,114.10439398850433,rain,1,WR,away,0,146.30170686506776,141.18796868151566,319.9642678308308,36,3,1
nfl_player_2,2024-12-24,0,149,41,4,1,3,13,91.63286450747782,clear,1,WR,away,0,191.31863551411786,198.76890085921394,374.70144256575304,51,1,1
nfl_player_48,2025-06-08,0,95,0,1,1,4,14,117.49570316807626,snow,1,RB,away,1,86.23066664726849,86.91756855669142,363.53163943073565,68,3,1
nfl_player_24,2025-01-15,0,50,22,3,3,0,8,95.01077283713947,rain,0,TE,away,1,58.88017629406178,60.70712438402822,381.39307357319547,67,4,0
nfl_player_27,2025-04-18,0,73,0,0,1,12,0,109.20957108065107,wind,1,WR,away,1,88.68343703224042,64.91325703011232,416.35713895165077,55,3,0
nfl_player_82,2025-01-17,0,11,87,1,0,11,11,85.5030605601308,clear,1,QB,home,1,99.92827603533853,109.12699781959007,328.0748409378365,46,4,1
nfl_player_92,2024-11-14,0,22,0,1,0,0,5,80.54682990951392,wind,0,RB,home,0,32.6005595447933,14.553604049862514,302.6732102953269,63,4,0
nfl_player_40,2025-02-10,0,65,0,1,0,5,15,112.96222012694324,rain,0,RB,home,0,48.17507556463422,72.27699466164286,399.6968334207525,46,0,0
nfl_player_56,2025-03-03,0,17,30,3,1,3,14,103.75217975858735,snow,1,WR,away,1,64.49900888762079,57.983997403643755,318.92411096996136,57,1,0
nfl_player_28,2025-07-13,0,7,30,0,3,4,12,108.07567297500967,wind,1,TE,away,0,34.73938156793159,32.84241751256613,327.55984236644616,40,5,0
nfl_player_37,2024-09-01,8,26,0,0,1,7,8,96.11682162041157,wind,0,QB,away,1,33.3986548706899,33.21981606361129,380.03368033624025,31,2,0
nfl_player_56,2025-04-11,0,127,0,0,3,2,4,100.72258993229894,clear,1,QB,away,0,112.83460041162364,135.6824241326449,386.70829773539583,36,2,1
nfl_player_7,2024-11-20,0,122,89,2,3,12,4,109.01476413025773,rain,0,WR,away,1,197.41508245962635,215.09083050198043,435.54103807583044,50,5,1
nfl_player_21,2025-04-13,0,17,0,3,2,4,5,107.11171831269631,snow,0,QB,away,1,26.659718152346592,17.836648925374117,418.1937225340175,31,0,0
nfl_player_87,2025-01-15,121,149,21,4,1,11,12,82.55531755043545,snow,1,RB,home,0,303.21531687891064,303.3054345486094,301.2020468960447,52,3,1
nfl_player_38,2025-05-05,49,41,77,4,2,1,0,112.48769493333873,rain,1,TE,home,0,163.91718318019898,168.4091087295027,415.7728126446256,46,5,1
nfl_player_81,2025-06-17,186,119,73,4,2,0,14,109.82571431951725,rain,0,WR,away,1,358.2598045830412,381.4542764767603,394.8173122813292,52,3,1
nfl_player_3,2025-01-10,125,133,3,0,3,3,11,99.58906724919032,rain,1,WR,away,1,271.60193215612105,267.47084916053507,417.0850852744811,67,0,1
nfl_player_59,2025-01-28,0,119,38,3,2,12,14,105.83587617679134,snow,1,WR,away,1,166.8002700122748,147.89395949773265,380.8124336674256,53,5,1
nfl_player_86,2025-03-04,0,38,105,3,1,1,15,88.46113977352972,clear,1,TE,away,1,153.60749543743262,151.9063428209794,449.47969252740177,55,4,1
nfl_player_23,2025-05-08,0,36,0,4,1,6,6,83.33356785331245,rain,1,WR,away,1,41.38448325327404,32.42790901114586,368.66878906881544,52,4,0
nfl_player_83,2025-03-29,0,140,0,4,0,2,10,84.5252148401681,wind,0,QB,home,1,151.12305979256968,140.12682793244298,438.8457086838895,68,3,1
nfl_player_40,2025-03-16,313,133,27,1,3,4,5,104.4819492655241,rain,0,QB,home,0,469.9644417628854,479.1841002117833,377.9901621002542,70,1,1
nfl_player_98,2025-07-03,0,98,53,2,0,6,14,94.46343525565774,clear,1,TE,away,1,132.2031537056606,142.73750392140488,315.9461187137888,51,5,1
nfl_player_53,2024-10-26,0,86,124,1,1,5,5,105.72761915039615,snow,0,TE,home,0,202.92573092499566,198.86275621060287,331.1396779668379,67,2,1
nfl_player_11,2025-03-22,0,11,143,2,1,2,10,106.37258617270345,clear,1,QB,home,0,153.47684156488145,147.09802533332115,334.45239353619047,66,3,1
nfl_player_46,2025-02-01,0,112,94,4,3,3,6,115.92764756719778,rain,0,RB,away,1,216.7931466095299,213.9880577210111,403.833400442894,64,4,1
nfl_player_30,2024-08-26,0,120,131,2,2,12,1,111.6520440478075,rain,0,TE,away,1,255.90292466812082,239.51755606072382,341.60585372313056,40,1,1
nfl_player_36,2024-12-07,0,61,121,1,2,1,6,98.44183071109683,clear,0,TE,home,0,176.50530156327827,192.57892700812863,426.19820887060285,36,5,1
nfl_player_91,2024-12-31,0,32,0,1,0,7,11,89.41931177057623,snow,0,RB,home,0,41.552607425792345,39.06369231786955,309.669261904292,47,0,0
nfl_player_28,2025-06-05,184,44,16,0,1,8,13,110.35658121955606,clear,1,QB,away,0,227.9078585273553,245.05433088429663,335.5198052281437,39,0,1
nfl_player_5,2025-07-04,0,63,33,3,1,4,4,101.41847462682307,wind,1,TE,away,0,98.7758284773201,90.20727641251298,338.04895046410206,47,1,1
nfl_player_20,2024-10-30,0,29,53,2,3,9,1,107.79736293746666,clear,1,TE,away,1,99.04040303964146,80.62093622492442,315.37867090648786,33,4,1
nfl_player_53,2025-07-13,0,55,0,3,3,1,1,109.77300032531672,snow,0,QB,home,0,48.053396049645755,53.42135399085651,434.0021577057887,67,4,0
nfl_player_23,2024-10-06,239,123,52,0,2,12,2,104.31887335053942,rain,1,QB,home,1,429.69217626740823,410.61121820976064,341.8839703751872,62,5,1
nfl_player_55,2024-11-27,0,60,3,0,0,8,2,89.53296030397627,clear,1,RB,away,1,75.29764329330482,70.51953066409861,368.47788982963846,34,2,0
nfl_player_69,2024-11-06,0,21,0,4,3,9,0,81.79996371649888,wind,1,WR,away,1,2.458421030707264,28.625946797232253,449.64760377386324,60,4,0
nfl_player_40,2025-05-22,0,32,45,1,0,4,1,96.95402415198483,snow,1,TE,home,0,92.28865859555418,77.21780458180093,326.0586935002537,35,5,0
nfl_player_19,2025-07-13,47,87,102,3,1,12,9,116.68262145892007,rain,1,RB,home,1,251.7411340713468,247.82083464208117,443.618926495378,45,5,1
nfl_player_20,2025-08-08,0,138,0,0,2,11,1,92.84005208639095,wind,1,WR,away,0,136.58608663267364,137.3191070746797,352.8212621316733,55,0,1
nfl_player_90,2025-07-23,0,69,56,1,0,10,11,95.70278617315728,clear,1,RB,home,0,116.00779013120584,111.98624220986765,338.6014927695112,55,0,1
nfl_player_38,2025-05-06,0,120,143,3,2,5,7,111.63360882041421,wind,0,TE,home,1,247.11443535603297,272.7682382819516,357.11123705567934,55,5,1
nfl_player_34,2024-11-13,203,80,0,3,2,9,9,104.19355395523736,snow,1,TE,home,1,298.05877321248994,286.0979797938304,365.5182831808082,39,3,1
nfl_player_55,2025-03-09,0,64,32,1,1,0,5,80.92568084075404,rain,0,TE,away,0,93.93004293086882,106.06262376162222,386.3937290285884,57,3,1
nfl_player_76,2025-06-29,0,72,79,2,1,8,8,110.48816539593317,clear,0,QB,away,1,138.78641505403584,164.8588752635089,324.5515287913652,43,1,1
nfl_player_36,2024-12-26,0,99,108,2,3,7,11,113.27824224822389,rain,1,WR,away,0,201.83245150530914,212.02913313297918,383.87198662399413,63,3,1
nfl_player_71,2025-06-16,0,77,0,1,0,3,6,108.21630967754474,rain,0,WR,away,1,74.59669991898306,89.63631435993759,401.5099631387374,54,2,0
nfl_player_93,2024-12-22,0,149,70,2,1,0,8,109.69623894701508,snow,0,QB,home,1,221.6582501719599,207.286569167418,446.73779858269853,66,3,1
nfl_player_24,2024-09-29,0,89,0,0,0,3,13,85.1125708739827,clear,1,RB,home,0,81.4184292618816,99.97738090534263,330.8593346224745,33,1,1
nfl_player_17,2025-04-23,0,126,150,3,0,12,7,117.91482591949077,clear,1,WR,home,0,279.1420268991627,268.630932024086,386.63738989097646,45,0,1
nfl_player_76,2024-11-19,8,22,11,3,1,5,2,110.77505141543438,clear,0,TE,home,0,26.167768188085702,37.031951622572336,379.72636651969583,65,5,0
nfl_player_79,2025-05-05,0,61,0,0,1,7,6,95.96359962987792,wind,1,QB,home,1,72.87213287448182,73.68264422482937,328.6336229282261,30,4,0
nfl_player_39,2025-03-07,67,105,0,4,1,10,12,94.56502140695426,clear,0,TE,away,0,189.77371752533884,166.92644851197096,394.96361975055305,63,2,1
nfl_player_21,2025-07-14,189,57,0,2,0,10,6,102.41176605110408,wind,0,WR,home,0,245.8412084750717,248.58960467539362,364.92948857792516,52,3,1
nfl_player_24,2024-12-31,0,134,0,0,1,12,7,104.87021700291476,rain,1,RB,away,0,114.18560604065803,131.79715738342827,424.40689197276606,38,5,1
nfl_player_14,2025-06-22,0,118,0,4,1,9,12,95.05418384938062,clear,0,RB,home,1,103.26433646646588,117.67391645293908,399.9385212365043,61,4,1
nfl_player_75,2024-10-22,0,78,0,2,2,5,9,107.84857874571065,wind,0,RB,away,1,65.49135118367506,88.51084134864519,404.86780506391955,36,4,0
nfl_player_67,2025-04-10,0,120,112,4,1,10,7,119.28331845791111,rain,1,TE,home,1,231.83839245579026,239.445745095497,375.5600324162396,57,2,1
nfl_player_39,2025-04-06,0,35,110,0,0,4,7,109.30580843804748,wind,1,QB,away,0,138.05328384519495,140.7728329375557,320.03706288909996,43,1,1
nfl_player_59,2025-04-14,0,117,0,3,3,12,13,91.12834621634788,clear,1,WR,home,0,111.94288728846975,117.71331575407103,301.95974037119026,49,5,1
nfl_player_36,2024-11-12,0,60,0,0,1,12,15,117.39334886054382,wind,1,QB,away,1,66.45683685453884,54.99650740267519,415.53630963686123,57,4,0
nfl_player_30,2025-02-15,46,82,0,1,0,0,0,101.60608383353069,wind,0,RB,home,0,138.82960587353165,116.7159109109835,345.04271030339976,60,3,1
